AT,V,AP,RH,Y
24.35,60.27,1017.6,75.45,441.74
27.16,56.85,1012.07,39.05,437.4
24.54,48.06,1013.02,55.18,443.67
21.47,50.12,1009.19,93.68,448.11
22.82,69.94,1004.65,73.47,437.32
17.78,52.08,1006.9,100.09,453.31
25.14,60.37,1006.63,77.17,438.39
18.28,45,1022.47,43.03,471.42
13.1,40.55,1007.59,95.46,472.37
14.74,43.71,1024.35,81.53,465.49
14.17,42.86,1030.94,66.47,466.2
24.88,49.16,1006.04,64.54,445.18
30.61,68.84,1011.18,52.5,439.9
26.56,49.02,1007.65,70.78,438.82
13.95,40.2,1013.18,90.77,464.79
21.31,46.97,1014.08,62.57,455.76
9.32,36.66,1027.46,70.76,479.13
14.5,53.82,1016.81,62.89,464.27
25.16,47.01,1014.99,64,452.64
7.94,42.02,1006.22,90.97,480.53
27.82,79.74,1008.37,69.46,436.48
28.84,74.9,1004.38,66.86,436.42
12.07,43.71,1025.53,85.62,472.32
9.88,37.83,1005.68,97.61,470.44
7.54,37.7,1014.58,78.43,481.56
24.79,75.6,1017.07,68.23,440.05
18.06,43.14,1013.95,62.21,461.27
16.81,45.87,1008.7,98,455.96
24.31,58.62,1017.29,64.44,449.12
15.68,43.7,1015.09,58.96,470.29
17.36,52.9,1015.42,69.97,458.66
24.9,71.77,1006.24,85.25,427.77
14.24,39.99,1009.3,83.75,466.2
28.87,72.58,1008.69,79.34,428.89
24.89,66.49,1010.15,65.65,436.39
24.55,57.5,1015.36,62.45,447.3
23.04,64.27,1014.29,80.23,439.67
28.75,64.84,1009.61,58.24,441.3
3.95,38.44,1016.75,79.65,492.46
20.58,39.53,1005.68,62.09,460.1
27.58,65.27,1013.51,50.43,441.3
26.19,73.77,1001.31,91.87,433.34
22.76,58.96,1013.85,55.95,454.05
20.57,60.1,1011.16,83.45,451.88
13.9,45.08,1023.29,83.43,465.31
14.42,48.92,1011.76,76.03,461.14
11.58,39.69,1005.17,86.55,469.6
18.43,44.63,1019.76,39.99,458.75
12.29,40.03,1017.62,89.64,472.65
9.98,39.66,1017.32,77.78,481.64
31.27,73.77,1003.27,71.48,430.32
15.42,37.85,1009.89,85.8,467.33
23.39,63.94,1010.54,89.94,441.44
19.65,44.89,1009.76,75.36,451.35
23.92,61.87,1009.63,54.16,441.15
22.58,58.12,1014.88,80.59,448.32
11.5,40.22,1010.31,78.08,476.46
24.11,59.27,1011.02,78.18,444.35
19.5,52.72,1025.21,50.21,457.26
10.02,39.82,1012.86,89.47,482.47
23.33,58.95,1017.93,66.37,442.71
26.71,70.4,1007.59,82.63,432.64
16.97,50.9,1012.31,82.65,463.28
23.23,64.69,1008.12,76.6,444.01
31.6,73.17,1010.05,43.48,433.37
22.67,62.52,1016.47,65.63,449.34
11.88,40.64,1020.5,85.43,470.06
11.29,41.5,1013.39,89.15,476.04
10.27,40.64,1020.63,84.6,474.99
27.04,69.98,1008.5,75.41,433.25
23.84,49.21,1013.1,44.72,445.44
16.17,38.01,1022.19,70.99,462.54
11.3,43.14,1019.56,99.83,469.73
25.63,71.58,1010.14,87.57,433.76
20.94,68.12,1012.43,78.2,446.41
29.62,70.02,1010.09,43.1,439.35
16.55,39.64,1009.07,77.8,465.29
29.45,75.6,1018.12,50.68,437.31
28.31,74.34,998.42,79.23,431.95
21.29,47.45,1008.85,71.6,447.78
20.73,69.94,1009.9,82.12,445.91
22.97,64.15,1021,70.61,450.07
29.27,66.85,1011.11,63.25,440.98
21.67,50.32,1008.41,85.99,445.31
24.32,65.48,1017.55,59.02,443.31
32.45,66.44,1011.21,50.18,429.99
9.23,42.44,1014.34,94.2,481.29
21.04,50.32,1008.41,90.19,446.33
24.16,66.05,1016.45,73.27,443.75
17.23,40.12,1013.52,81.55,456.2
25.59,65.46,1014.47,37.89,444.9
28.54,72.99,1007.42,67.87,432
21.22,43.43,1010.96,61.07,448.06
27.2,72.43,1006.75,80.67,430.32
11.54,40.77,1022.13,83.5,465.61
19.88,44.6,1015.52,37.85,467.68
13.16,40.71,1021.99,77.91,475.87
19.59,66.54,1012.73,85.84,447.16
21.81,65.46,1013.97,52.16,444.66
8.51,40.81,1015.54,83.16,481.02
32.22,70.8,1009.9,62.03,433.07
18.68,52.84,1004.65,88.27,450.19
16.76,53.16,1014.13,81.87,457.98
23.61,43.77,1011.81,56.08,444.55
28.43,68.08,1011.32,58.19,433.05
18.03,58.86,1015.99,89.03,450.33
28.64,66.54,1010.43,43.39,437.97
27.84,71.32,1007.72,79.25,431.37
27.4,69.13,1001.4,82.47,426.18
19.13,50.78,1008.51,87.54,447.03
22,51.3,1012.87,85.79,450.18
22.61,44.05,1005.69,76.74,443.45
21.92,61.87,1009.68,58.83,445.52
4.27,39.64,1010.99,84.85,487.19
10.07,41.39,1019.89,70.53,480.54
25.44,56.57,1013.8,66.72,444.61
10.03,43.13,1014.85,70.09,482.16
14.38,40.66,1016.34,92.37,463.1
30.2,71.8,1011.13,60.66,436.94
31.97,69.04,1008.5,47.69,441.18
24.01,46.93,1013.3,52.24,448.35
29.97,69.14,1007.92,66.74,433.82
12.59,41.14,1025.79,86.55,465.74
19.22,62.1,1019.43,79.19,451.8
20.87,63.31,1012.27,79.51,446.7
18.92,46.93,1009.89,77.98,453.66
12.85,40.35,1011.29,81.27,472.69
19.15,39.72,1001.49,58.62,457.45
27.7,72.24,1011.02,67.6,434.56
23.43,71.97,1009.42,94.27,442.19
17.33,53.16,1013.77,82.77,459.78
14.68,41.23,998.43,83.71,469.25
24.01,63.56,1014.19,64.31,444.1
10.57,36.71,1022.11,82.39,472.62
30.19,64.79,1017.22,42.47,438.41
22.57,63.94,1013.49,81.61,443.58
6.16,38.5,1012.83,93.68,490.92
11.26,40.43,1025.68,74.67,489.66
7.72,41.14,1025.11,96.75,478.34
12.63,48.04,1013,100.13,464.6
27.01,69.75,1009.78,81.29,442.57
9.43,41.4,1028.81,85.83,475.8
31.86,69.59,1008.61,59.74,435.72
20.37,54.9,1016.94,65.86,453.94
24.78,58.46,1016.82,67.5,442.42
18.6,41.67,1013.07,64.23,458.91
8.87,41.16,1023.17,94.13,472.45
29.47,65.51,1014.71,58.28,444.8
24.26,67.69,1008.48,66.74,437.4
32.45,68.3,1015.26,44.12,431.79
20.61,44.63,1008.54,77.54,456.68
25.42,75.6,1017.39,77.63,438.24
12.17,41.58,1013.89,88.98,463.03
2.58,39.42,1028.68,69.03,488.69
13.11,41.58,1020.43,74.32,460.44
23.51,63.78,1016.1,69.79,446.58
29.22,73.18,1012.22,64.91,430.57
26.32,69.71,1009.39,67.05,441.25
17.37,48.92,1011.91,58.4,455.53
27.02,72.58,1009.21,89.13,437.8
20.46,66.05,1014.93,78.51,454.06
34.14,74.34,1000.19,43.56,434.23
22.88,71.73,1010.11,86.96,436.36
9.75,40.81,1026,84.44,481.95
27.17,61.25,1013.03,70.43,435.9
22.43,69.84,1006.94,75.54,436.19
11.84,40.05,1014.54,86.78,473.82
29.93,69.48,1009.21,54.59,430.75
20.75,60.77,1017.91,86.06,448.58
10.8,41.62,1012.84,93.84,462.84
18.55,43.69,1016.84,47.95,465.2
15.48,47.83,1004.88,81.68,463.67
22.06,45.61,1014.3,77.75,455.61
18.82,61.27,1019.5,72.23,455.29
24.94,59.07,1008.89,84.79,440.12
13.93,40.2,1013.41,89.86,466.47
35.1,68.27,1006.96,43.51,426.3
16.72,44.34,1019.26,63.77,465.89
23.09,69.13,1010.93,90.07,436.67
7.99,36.08,1020.08,83.2,481.35
24.76,63.07,1012.73,70.39,443.04
22.22,48.98,1015.87,53.18,447.1
7.05,40.69,1020.53,89.67,476.75
31.07,70.98,1007.24,72.03,432.96
15.69,37.64,1016,83.88,462.18
33.87,71.32,1007.91,39.48,435.89
22.42,59.43,1007.12,90.56,440.99
13.97,45.01,1017.44,89.15,461.96
24.01,65.18,1012.57,76.02,437.27
13.09,43.02,1013.17,46.73,470.14
32.51,69.98,1013.29,54.07,429.66
6.57,42.07,1004.48,74.82,483.86
15.55,43.02,1011.97,44.66,466.2
15.74,43.34,1013.38,81.45,463.24
11.8,43.22,1008.57,78.01,469.55
25.44,70.17,1000.65,91.89,433.02
20.04,48.92,1011.14,68.92,447.89
21.94,62.52,1015.99,74.56,449.87
19.05,62.96,1020.48,83.04,454.26
29.05,75.6,1017.63,51.16,439.14
27.01,65.06,1013.16,53.02,439.81
6.03,40.78,1025.53,98.68,480.36
14.24,44.84,1023.6,94.06,466.67
29.56,74.22,1007.45,57.46,432.84
21.04,54.2,1012.26,85.61,443.41
11.52,39.18,1023.43,83.29,474.35
28.9,68.84,1011.64,64.44,437.06
11.33,41.5,1013.58,88.7,475.01
10.28,41.46,1018.44,85.23,479.66
6.72,38.91,1016.89,90.47,485.89
6.63,39.37,1020.33,76.18,489.16
14.91,46.9,1019.59,98.1,461.73
31.27,69.13,1009.45,57.01,425.48
6.04,41.14,1027.92,87.12,481.37
23.88,54.2,1012.81,64.52,444.97
10.23,41.46,1020.45,84.95,480.87
10.02,41.44,1017.37,77.65,479.63
28.97,73.5,1010.47,48.24,435.22
29.27,69.89,1015.21,67.16,425.55
31.65,66.25,1008.57,59.05,437.35
31.74,79.74,1007.07,61.47,431.72
20.55,65.46,1013.87,58.09,448.83
25.47,65.34,1015.3,50.31,445.39
19.28,65.46,1013.77,64.24,448.91
8.52,38.5,1013.16,64.06,482.96
28.1,61.02,1011.28,59.05,437.5
10.47,43.14,1010.35,86.86,476.55
9.44,44.03,1009.59,86.27,473.61
19.68,44.34,1019.49,49.5,468.27
31.98,73.42,1010.66,60.06,432.2
27.28,44.89,1009.02,49.9,441.94
9.44,39.82,1013.26,91.55,483.18
24.44,59.21,1017.36,61.45,445.82
25.61,67.69,1009.22,68.76,437.78
22.6,69.84,1006.37,79.59,435.13
24.56,66.75,1018.5,77.47,435.03
26.53,63.87,1017.38,48.53,445.11
31.01,74.16,1010.89,56.52,434.64
31.68,73.68,1014.85,64,431.11
24.88,63.31,1014.23,55.76,441.54
18.95,46.21,1013.47,81.22,457.58
20.48,60.29,1017.16,72.1,455.51
13.87,41.74,1021.42,64.02,472.12
25.18,69.23,1013.26,57.45,438.72
7.53,41.16,1023.19,91.28,475.7
23.73,63.94,1010.7,87.1,441.78
13.52,42.34,1017.97,95.34,463.71
25.58,63.47,1011.44,66.81,443.66
26.13,48.06,1013.5,47.67,440.99
24.22,62.08,1022.53,60.79,449.11
10.74,40.92,1021.74,94.97,466.77
16.5,39.72,1003.05,65.99,459.06
20.78,68.28,1008.75,60.87,450.57
24.01,42.48,1011.39,55.1,453.12
28.53,69.84,1004.46,68.03,427.72
15.45,61.27,1019.87,79.21,456.59
14.94,42.77,1018.9,73.95,462.67
29.86,64.79,1017.37,44.8,439.89
13.78,40,1018.38,68.67,458.74
29.17,64.79,1016.43,61.05,441.2
15.37,43.34,1014.84,80.37,460.02
10.7,36.18,1018.16,63.15,475.08
20.16,57.76,1019.34,72.1,455.13
11.78,39.96,1011.37,82.95,472.79
5.67,45.87,1008.91,93.29,478.44
32.87,70.8,1009.54,59.85,433.1
26.94,66.48,1005.46,60.62,440.12
22.71,48.06,1012.82,67.81,445.1
26.36,73.68,1013.99,86.44,430.39
9.82,41.26,1007.71,96.69,478.02
6.67,36.08,1022.31,83.51,486.52
19.24,56.89,1014.29,72.97,452.64
33.08,69.75,1009.03,43.69,434.98
13.68,44.47,1027.81,69.53,469.37
23.75,68.51,1013.21,76.01,441.61
23.03,59.04,1011.85,81.24,444.85
25.67,58.59,1013,62.34,451.03
8.43,40.69,1020.36,87.28,484.94
28.4,69.34,1009.76,70.4,436.5
28.28,68.67,1006.36,69.9,435.29
21.69,42.23,1013.05,67.55,461.56
24.44,72.99,1008.38,91.66,435.47
8.56,40.71,1021.27,95.87,471.58
14.56,39.39,1014.23,80.61,471.72
24.57,51.95,1005.8,70.07,448.15
23.96,47.43,1008.38,63.55,446.86
17.9,48.98,1014.17,80.4,453.02
11.29,35.76,1019.32,58.91,473.74
14.32,71.14,1019.87,79.15,460.02
23.62,68.63,1013.18,50.57,447.3
14.66,43.13,1014.97,46.31,467.87
9.99,36.71,1023.57,83.53,475.85
15.69,37.87,1021.18,84.38,465.41
13.2,41.78,1010.49,64.96,468.58
9.25,41.82,1033.25,74.73,478.48
23.92,63.21,1012.52,86.51,445.26
7.28,40.67,1020.16,72.7,493.3
32.67,77.95,1014.62,50.73,432.32
8.19,41.66,1016.57,75.38,485.2
14.13,43.41,1015.26,55.63,461.96
19.2,58.71,1009.8,84.62,448.17
22.12,57.19,1007.56,76.5,442.51
21.52,66.51,1015.32,72.85,444.87
25.52,71.73,1009.91,79.55,434.67
30.85,70.94,1007.47,54.79,431.77
13.12,44.21,1019.57,89.29,469.09
17.12,68.28,1003.56,94.29,449.94
11.11,37.5,1013.68,73.67,473.32
18.18,44.63,1020.41,48.64,455.57
27.37,63.73,1009.79,65.25,437.24
21,66.86,1013.06,59.7,451.89
22.48,71.29,1008.15,75.41,444.71
26.06,58.59,1012.41,55.22,451.47
31.04,68.31,1010.54,42.74,441.56
9.66,40.05,1015.78,89.06,481.14
27.12,70.32,1009.94,52.67,429.08
33.76,68.51,1011.33,38.35,429.83
27.06,70.47,1007,72.37,430.82
